event_id,mode,dataset,sample_id,decode_step,layer_id,head_id,policy,lead_ms,slack_ms,candidate_count,selected_blocks,predicted_blocks,semantic_tp,semantic_fp,semantic_fn
controlled-120,controlled,hit_0,lead_0.5/rep_0,1,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-121,controlled,hit_0,lead_0.5/rep_0,1,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-122,controlled,hit_0,lead_0.5/rep_0,1,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-123,controlled,hit_0,lead_0.5/rep_1,2,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-124,controlled,hit_0,lead_0.5/rep_1,2,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-125,controlled,hit_0,lead_0.5/rep_1,2,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-126,controlled,hit_0,lead_0.5/rep_2,3,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-127,controlled,hit_0,lead_0.5/rep_2,3,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-128,controlled,hit_0,lead_0.5/rep_2,3,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-129,controlled,hit_0,lead_0.5/rep_3,4,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-130,controlled,hit_0,lead_0.5/rep_3,4,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-131,controlled,hit_0,lead_0.5/rep_3,4,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-132,controlled,hit_0,lead_0.5/rep_4,5,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-133,controlled,hit_0,lead_0.5/rep_4,5,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-134,controlled,hit_0,lead_0.5/rep_4,5,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-135,controlled,hit_0,lead_0.5/rep_5,6,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-136,controlled,hit_0,lead_0.5/rep_5,6,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-137,controlled,hit_0,lead_0.5/rep_5,6,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-138,controlled,hit_0,lead_0.5/rep_6,7,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-139,controlled,hit_0,lead_0.5/rep_6,7,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-140,controlled,hit_0,lead_0.5/rep_6,7,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-141,controlled,hit_0,lead_0.5/rep_7,8,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-142,controlled,hit_0,lead_0.5/rep_7,8,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-143,controlled,hit_0,lead_0.5/rep_7,8,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-144,controlled,hit_0,lead_0.5/rep_8,9,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-145,controlled,hit_0,lead_0.5/rep_8,9,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-146,controlled,hit_0,lead_0.5/rep_8,9,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-147,controlled,hit_0,lead_0.5/rep_9,10,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-148,controlled,hit_0,lead_0.5/rep_9,10,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-149,controlled,hit_0,lead_0.5/rep_9,10,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-150,controlled,hit_0,lead_0.5/rep_10,11,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-151,controlled,hit_0,lead_0.5/rep_10,11,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-152,controlled,hit_0,lead_0.5/rep_10,11,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-153,controlled,hit_0,lead_0.5/rep_11,12,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-154,controlled,hit_0,lead_0.5/rep_11,12,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-155,controlled,hit_0,lead_0.5/rep_11,12,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-156,controlled,hit_0,lead_0.5/rep_12,13,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-157,controlled,hit_0,lead_0.5/rep_12,13,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-158,controlled,hit_0,lead_0.5/rep_12,13,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-159,controlled,hit_0,lead_0.5/rep_13,14,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-160,controlled,hit_0,lead_0.5/rep_13,14,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-161,controlled,hit_0,lead_0.5/rep_13,14,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-162,controlled,hit_0,lead_0.5/rep_14,15,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-163,controlled,hit_0,lead_0.5/rep_14,15,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-164,controlled,hit_0,lead_0.5/rep_14,15,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-165,controlled,hit_0,lead_0.5/rep_15,16,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-166,controlled,hit_0,lead_0.5/rep_15,16,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-167,controlled,hit_0,lead_0.5/rep_15,16,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-168,controlled,hit_0,lead_0.5/rep_16,17,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-169,controlled,hit_0,lead_0.5/rep_16,17,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-170,controlled,hit_0,lead_0.5/rep_16,17,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-171,controlled,hit_0,lead_0.5/rep_17,18,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-172,controlled,hit_0,lead_0.5/rep_17,18,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-173,controlled,hit_0,lead_0.5/rep_17,18,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-174,controlled,hit_0,lead_0.5/rep_18,19,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-175,controlled,hit_0,lead_0.5/rep_18,19,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-176,controlled,hit_0,lead_0.5/rep_18,19,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-177,controlled,hit_0,lead_0.5/rep_19,20,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-178,controlled,hit_0,lead_0.5/rep_19,20,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-179,controlled,hit_0,lead_0.5/rep_19,20,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-180,controlled,hit_0,lead_1/rep_0,1,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-181,controlled,hit_0,lead_1/rep_0,1,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-182,controlled,hit_0,lead_1/rep_0,1,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-183,controlled,hit_0,lead_1/rep_1,2,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-184,controlled,hit_0,lead_1/rep_1,2,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-185,controlled,hit_0,lead_1/rep_1,2,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-186,controlled,hit_0,lead_1/rep_2,3,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-187,controlled,hit_0,lead_1/rep_2,3,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-188,controlled,hit_0,lead_1/rep_2,3,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-189,controlled,hit_0,lead_1/rep_3,4,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-190,controlled,hit_0,lead_1/rep_3,4,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-191,controlled,hit_0,lead_1/rep_3,4,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-192,controlled,hit_0,lead_1/rep_4,5,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-193,controlled,hit_0,lead_1/rep_4,5,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-194,controlled,hit_0,lead_1/rep_4,5,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-195,controlled,hit_0,lead_1/rep_5,6,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-196,controlled,hit_0,lead_1/rep_5,6,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-197,controlled,hit_0,lead_1/rep_5,6,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-198,controlled,hit_0,lead_1/rep_6,7,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-199,controlled,hit_0,lead_1/rep_6,7,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-200,controlled,hit_0,lead_1/rep_6,7,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-201,controlled,hit_0,lead_1/rep_7,8,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-202,controlled,hit_0,lead_1/rep_7,8,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-203,controlled,hit_0,lead_1/rep_7,8,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-204,controlled,hit_0,lead_1/rep_8,9,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-205,controlled,hit_0,lead_1/rep_8,9,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-206,controlled,hit_0,lead_1/rep_8,9,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-207,controlled,hit_0,lead_1/rep_9,10,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-208,controlled,hit_0,lead_1/rep_9,10,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-209,controlled,hit_0,lead_1/rep_9,10,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-210,controlled,hit_0,lead_1/rep_10,11,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-211,controlled,hit_0,lead_1/rep_10,11,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-212,controlled,hit_0,lead_1/rep_10,11,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-213,controlled,hit_0,lead_1/rep_11,12,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-214,controlled,hit_0,lead_1/rep_11,12,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-215,controlled,hit_0,lead_1/rep_11,12,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-216,controlled,hit_0,lead_1/rep_12,13,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-217,controlled,hit_0,lead_1/rep_12,13,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-218,controlled,hit_0,lead_1/rep_12,13,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-219,controlled,hit_0,lead_1/rep_13,14,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-220,controlled,hit_0,lead_1/rep_13,14,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-221,controlled,hit_0,lead_1/rep_13,14,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-222,controlled,hit_0,lead_1/rep_14,15,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-223,controlled,hit_0,lead_1/rep_14,15,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-224,controlled,hit_0,lead_1/rep_14,15,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-225,controlled,hit_0,lead_1/rep_15,16,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-226,controlled,hit_0,lead_1/rep_15,16,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-227,controlled,hit_0,lead_1/rep_15,16,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-228,controlled,hit_0,lead_1/rep_16,17,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-229,controlled,hit_0,lead_1/rep_16,17,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-230,controlled,hit_0,lead_1/rep_16,17,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-231,controlled,hit_0,lead_1/rep_17,18,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-232,controlled,hit_0,lead_1/rep_17,18,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-233,controlled,hit_0,lead_1/rep_17,18,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-234,controlled,hit_0,lead_1/rep_18,19,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-235,controlled,hit_0,lead_1/rep_18,19,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-236,controlled,hit_0,lead_1/rep_18,19,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-237,controlled,hit_0,lead_1/rep_19,20,0,0,No-Selected-Prefetch,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-238,controlled,hit_0,lead_1/rep_19,20,0,0,History-Last1,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-239,controlled,hit_0,lead_1/rep_19,20,0,0,Oracle,1.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-240,controlled,hit_0,lead_2/rep_0,1,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-241,controlled,hit_0,lead_2/rep_0,1,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-242,controlled,hit_0,lead_2/rep_0,1,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-243,controlled,hit_0,lead_2/rep_1,2,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-244,controlled,hit_0,lead_2/rep_1,2,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;8;9;26;27;28;29;30;31,0,16,16
controlled-245,controlled,hit_0,lead_2/rep_1,2,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-246,controlled,hit_0,lead_2/rep_2,3,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
